 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42
795,2458.301,2202.101,3672.430,2454.222,2864.396,3451.440,3932.516,2991.895,1871.200,5123.375,4805.560,1579.881,2722.816,2094.177,1715.574,1739.239,1005.714,2236.338,4506.157,5427.656,1670.932,2481.306,1095.329,1125.180,1096.397,984.135,2001.485,3797.417,1035.005,1170.858,1075.843,2458.756,1157.223,2011.395,1226.772,2939.559,3163.966,3558.602,2356.377,2761.613,1731.073,4819.543
796,2453.771,2203.980,3667.742,2452.397,2860.455,3450.623,3930.154,2996.272,1868.133,5122.312,4802.473,1577.957,2723.484,2095.575,1714.655,1739.146,1006.626,2234.933,4502.637,5427.718,1671.209,2482.028,1095.464,1125.835,1097.779,984.947,2001.078,3801.348,1033.569,1169.481,1074.224,2457.353,1156.043,2010.086,1227.367,2936.686,3159.832,3554.284,2355.424,2758.984,1729.600,4813.765
797,2459.549,2202.071,3672.160,2455.734,2861.583,3454.316,3934.025,2994.758,1870.033,5125.424,4806.901,1580.542,2723.194,2096.672,1715.641,1741.104,1007.763,2238.766,4513.580,5429.624,1674.256,2486.348,1097.491,1128.193,1097.185,985.291,2005.534,3805.107,1034.889,1171.633,1077.889,2457.302,1158.756,2014.604,1229.647,2940.074,3166.500,3558.142,2358.261,2765.052,1729.936,4818.229
798,2454.870,2200.378,3668.781,2453.701,2861.222,3452.176,3929.361,2992.697,1867.354,5124.520,4801.647,1579.914,2722.491,2096.304,1714.993,1740.688,1007.439,2237.360,4505.754,5434.129,1671.911,2484.493,1096.393,1126.263,1096.611,986.452,2004.071,3807.137,1037.596,1169.672,1077.354,2454.644,1157.721,2018.766,1228.184,2936.643,3166.729,3557.738,2356.176,2761.963,1730.677,4813.352
799,2457.157,2203.856,3673.475,2456.956,2861.208,3453.407,3930.816,2997.522,1869.258,5129.490,4805.896,1583.586,2724.377,2095.683,1716.968,1741.026,1005.406,2238.413,4512.928,5429.071,1674.620,2486.398,1097.574,1127.478,1097.382,987.336,2006.569,3811.515,1039.828,1171.151,1077.041,2458.493,1158.596,2019.621,1229.108,2936.463,3164.974,3559.204,2358.739,2766.715,1731.278,4819.708
800,2458.563,2202.725,3673.951,2457.123,2863.267,3453.641,3931.297,2997.033,1869.497,5128.134,4806.529,1579.320,2720.812,2098.291,1717.106,1740.851,1009.626,2238.329,4515.315,5432.643,1677.036,2488.570,1098.855,1127.771,1098.427,987.056,2007.681,3814.998,1039.474,1171.737,1078.565,2462.007,1159.396,2026.604,1230.707,2941.529,3168.827,3562.886,2360.301,2763.462,1729.772,4821.510
801,2456.842,2199.810,3667.861,2455.135,2861.829,3449.533,3931.977,2992.649,1868.541,5125.423,4802.836,1580.997,2718.904,2096.243,1715.867,1738.452,1009.913,2237.329,4511.115,5428.703,1675.556,2487.898,1098.318,1127.194,1097.882,987.062,2005.698,3810.353,1039.184,1170.831,1078.777,2458.170,1158.321,2026.420,1228.529,2935.291,3164.772,3560.941,2358.087,2764.292,1730.262,4818.891
802,2460.767,2201.270,3671.143,2455.705,2865.566,3452.416,3934.054,2999.025,1868.293,5130.673,4805.568,1579.098,2719.690,2094.712,1716.847,1741.781,1007.650,2239.153,4506.576,5435.068,1677.010,2489.073,1098.026,1128.091,1097.733,987.123,2003.679,3813.099,1037.314,1173.891,1081.103,2460.850,1159.153,2030.328,1230.406,2937.864,3163.203,3559.596,2359.472,2766.586,1731.007,4818.525
803,2456.938,2200.106,3671.343,2453.745,2864.089,3449.684,3934.692,3002.280,1869.675,5131.186,4807.633,1582.799,2721.822,2095.098,1717.594,1740.725,1009.162,2239.640,4509.438,5433.757,1679.151,2494.265,1096.879,1129.829,1098.579,989.231,2005.424,3812.078,1041.570,1173.560,1080.820,2457.337,1158.986,2032.856,1230.158,2937.300,3166.716,3562.297,2360.186,2765.825,1730.313,4825.072
804,2457.517,2200.943,3668.631,2458.146,2862.661,3451.898,3933.031,2995.006,1868.194,5126.644,4810.472,1582.696,2719.226,2093.211,1717.701,1740.600,1009.762,2237.194,4511.467,5427.276,1680.842,2488.754,1098.093,1130.580,1100.347,988.799,2005.785,3816.112,1041.765,1172.978,1079.905,2461.142,1158.616,2032.599,1228.934,2936.393,3165.134,3561.866,2357.712,2763.728,1728.966,4818.973
805,2455.278,2201.939,3668.070,2454.860,2867.124,3448.865,3932.776,2992.442,1866.752,5124.849,4812.855,1581.135,2720.189,2091.419,1717.397,1741.334,1010.167,2236.240,4519.706,5424.816,1680.878,2492.066,1097.455,1129.705,1099.627,988.441,2006.967,3814.725,1041.825,1170.667,1081.911,2459.714,1159.159,2033.107,1229.344,2937.664,3162.754,3560.807,2356.018,2762.159,1727.646,4816.862
806,2461.191,2203.494,3675.877,2456.465,2869.864,3455.116,3938.170,2997.970,1870.286,5135.949,4816.464,1584.022,2723.770,2097.205,1717.738,1742.470,1012.657,2240.094,4518.398,5428.795,1682.444,2493.371,1100.116,1131.820,1100.941,990.034,2010.198,3816.269,1042.096,1175.028,1085.040,2460.308,1159.934,2039.305,1229.678,2942.286,3165.872,3561.425,2359.225,2767.104,1730.514,4822.815
807,2457.925,2202.684,3669.026,2456.154,2863.435,3451.282,3933.504,2995.369,1868.385,5128.612,4808.650,1582.736,2720.210,2092.936,1717.112,1742.348,1012.484,2237.842,4514.852,5428.131,1679.132,2491.313,1099.567,1129.956,1098.521,989.838,2007.335,3808.212,1042.080,1172.608,1081.564,2458.276,1159.401,2039.889,1230.424,2937.015,3158.147,3557.585,2356.412,2765.106,1729.705,4820.139
808,2458.746,2200.649,3666.892,2455.398,2866.695,3451.903,3930.219,2996.467,1866.828,5127.743,4807.809,1582.290,2720.360,2092.971,1715.613,1740.657,1011.403,2235.729,4506.250,5426.560,1679.477,2492.478,1097.840,1131.017,1099.459,989.442,2007.074,3805.974,1041.871,1173.029,1081.966,2458.394,1158.908,2040.408,1229.438,2937.313,3161.207,3557.764,2356.461,2764.971,1727.886,4819.384
809,2457.344,2203.888,3671.069,2458.170,2867.430,3450.085,3933.392,2999.114,1868.535,5135.356,4811.022,1580.487,2719.963,2094.915,1716.945,1741.911,1011.891,2240.591,4514.029,5436.021,1681.122,2494.978,1100.601,1134.325,1099.965,989.642,2008.585,3811.401,1041.625,1171.692,1081.629,2461.131,1160.426,2046.347,1228.330,2937.803,3162.358,3564.609,2358.196,2765.672,1728.495,4822.647
810,2460.631,2205.290,3668.991,2458.413,2867.413,3453.088,3936.603,3001.924,1869.121,5138.033,4813.233,1579.774,2719.148,2095.272,1718.177,1740.049,1012.947,2242.688,4517.451,5436.441,1680.509,2494.591,1098.554,1134.396,1101.420,990.759,2007.642,3813.343,1043.695,1171.449,1081.553,2466.771,1160.372,2048.510,1229.120,2939.218,3164.606,3561.936,2356.804,2767.516,1729.108,4822.617
811,2456.360,2200.938,3666.942,2454.396,2861.880,3449.180,3933.164,3001.372,1866.324,5131.389,4806.098,1579.288,2718.520,2092.675,1716.607,1739.675,1013.469,2238.698,4513.027,5425.407,1678.575,2495.329,1098.197,1135.623,1099.872,988.799,2005.151,3810.251,1040.981,1171.351,1081.677,2460.571,1158.500,2048.133,1226.694,2935.516,3158.139,3557.934,2351.801,2765.548,1724.998,4822.078
812,2456.578,2197.419,3668.060,2454.505,2862.334,3449.549,3929.992,2995.808,1866.680,5132.733,4806.441,1578.266,2716.843,2092.541,1716.011,1739.365,1009.415,2235.121,4513.953,5422.536,1680.047,2492.311,1097.632,1134.810,1099.932,989.292,2006.068,3812.494,1043.113,1169.518,1079.855,2457.484,1158.375,2049.910,1226.071,2934.340,3158.295,3557.274,2350.971,2764.427,1724.361,4820.167
813,2453.208,2199.535,3669.188,2455.169,2861.824,3447.973,3932.216,2999.656,1866.474,5129.573,4811.744,1579.859,2719.269,2091.405,1715.819,1740.614,1012.018,2239.567,4507.867,5428.575,1680.619,2494.526,1098.996,1135.094,1100.231,989.635,2008.852,3810.227,1041.784,1169.700,1082.757,2460.287,1158.193,2057.339,1225.858,2933.172,3158.948,3560.532,2350.476,2761.539,1726.247,4817.094
814,2455.986,2198.567,3673.141,2454.722,2865.176,3447.580,3933.873,2999.555,1866.284,5129.789,4811.708,1576.829,2718.972,2091.259,1715.296,1739.806,1012.510,2236.618,4518.489,5422.910,1679.556,2493.947,1099.014,1135.417,1100.968,988.797,2005.183,3810.572,1042.395,1168.858,1080.189,2458.302,1158.382,2057.792,1225.464,2930.077,3158.481,3559.309,2351.342,2765.191,1723.447,4817.193
815,2456.860,2198.194,3673.471,2450.525,2862.000,3446.478,3932.633,2999.583,1864.189,5129.488,4813.329,1577.032,2716.684,2088.627,1712.042,1741.733,1013.319,2238.075,4516.075,5427.397,1678.185,2494.896,1098.571,1137.865,1099.765,988.638,2007.947,3806.574,1042.324,1169.158,1079.254,2458.152,1157.971,2060.628,1223.876,2931.866,3157.056,3554.201,2352.147,2763.963,1724.869,4818.979
816,2457.978,2201.441,3668.847,2453.093,2864.469,3448.614,3933.289,2996.542,1865.443,5130.896,4810.348,1576.540,2715.745,2090.684,1714.410,1737.668,1013.932,2238.890,4512.339,5437.038,1678.691,2494.491,1097.844,1137.765,1100.672,989.221,2007.440,3811.358,1040.298,1168.627,1079.516,2455.227,1157.816,2062.099,1223.194,2931.832,3162.145,3554.870,2351.250,2764.674,1725.046,4820.447
817,2457.957,2198.569,3667.405,2453.887,2863.687,3445.174,3932.354,2999.245,1863.498,5131.102,4808.138,1575.065,2718.523,2088.686,1712.793,1738.585,1014.654,2239.345,4512.648,5424.644,1677.890,2496.516,1096.806,1137.283,1100.422,989.046,2004.071,3808.732,1041.710,1168.089,1080.080,2455.933,1157.743,2066.897,1222.924,2930.383,3153.877,3554.349,2349.745,2762.048,1725.470,4822.294
818,2456.614,2197.925,3667.906,2454.780,2864.792,3448.664,3931.956,2996.855,1862.720,5132.695,4812.882,1577.337,2718.575,2090.480,1714.556,1737.664,1011.346,2240.027,4514.047,5431.353,1677.403,2494.671,1098.455,1138.711,1097.958,989.008,2008.413,3813.958,1041.377,1168.067,1081.501,2459.771,1158.229,2067.688,1223.745,2930.183,3156.222,3556.325,2349.467,2765.342,1727.654,4819.960
819,2459.287,2198.442,3668.460,2455.787,2863.163,3448.188,3934.098,2998.970,1864.960,5137.025,4815.168,1573.296,2719.483,2089.434,1712.596,1738.573,1014.631,2242.614,4511.499,5430.008,1680.092,2496.166,1096.958,1140.343,1099.666,989.726,2007.486,3815.563,1043.923,1168.987,1080.344,2460.633,1157.152,2074.260,1223.435,2930.461,3160.679,3558.643,2350.122,2766.125,1725.948,4823.368
820,2456.849,2200.848,3671.549,2454.701,2864.198,3450.905,3934.621,2999.231,1863.764,5136.494,4811.544,1575.380,2716.923,2090.222,1712.830,1738.146,1016.196,2243.273,4512.373,5432.378,1679.973,2498.426,1096.768,1140.703,1100.940,988.991,2005.422,3819.650,1042.101,1168.821,1080.720,2458.933,1157.134,2078.844,1224.898,2931.683,3158.009,3556.687,2350.992,2765.465,1725.661,4824.237
821,2458.240,2199.088,3672.134,2453.952,2858.801,3448.286,3929.573,2996.792,1865.589,5134.880,4812.506,1576.076,2717.859,2088.929,1709.775,1738.574,1015.287,2243.104,4506.625,5428.417,1679.109,2498.763,1095.097,1140.546,1100.801,987.502,2007.653,3813.666,1043.988,1168.859,1078.838,2459.282,1155.879,2081.871,1223.228,2929.560,3153.765,3558.362,2347.799,2765.546,1725.329,4817.444
822,2460.264,2202.830,3673.871,2457.788,2866.645,3453.663,3936.400,3005.376,1869.368,5141.764,4822.085,1574.173,2724.296,2092.542,1714.259,1739.220,1018.645,2246.964,4510.774,5441.383,1680.524,2501.548,1096.487,1142.345,1100.163,988.557,2009.123,3824.499,1042.663,1169.868,1081.317,2462.837,1158.026,2089.789,1225.690,2932.151,3160.250,3564.138,2352.357,2767.986,1727.976,4825.875
823,2458.250,2202.699,3671.690,2458.090,2866.840,3450.846,3934.180,2999.624,1867.089,5132.930,4817.155,1576.943,2719.744,2091.730,1712.499,1738.365,1017.903,2246.777,4516.921,5428.544,1677.323,2501.311,1094.736,1142.186,1099.797,987.995,2007.795,3823.718,1042.582,1169.588,1078.819,2461.205,1157.728,2091.764,1223.863,2932.760,3159.180,3559.000,2352.700,2766.672,1726.594,4824.535
824,2461.679,2201.041,3673.516,2459.761,2865.979,3451.003,3934.299,3005.016,1867.753,5139.307,4821.912,1575.394,2720.498,2091.039,1712.877,1738.630,1018.762,2246.278,4514.278,5430.438,1676.425,2501.839,1095.328,1141.741,1099.206,988.620,2007.342,3822.724,1044.512,1168.844,1079.869,2459.433,1156.943,2099.221,1224.440,2930.741,3160.023,3561.447,2351.555,2766.694,1728.175,4823.973
825,2461.761,2202.196,3676.200,2459.581,2864.762,3450.371,3935.348,3004.430,1868.063,5142.479,4825.351,1573.841,2719.878,2092.272,1715.130,1739.703,1020.793,2247.470,4517.842,5430.003,1676.404,2500.772,1093.846,1142.675,1099.165,988.798,2010.939,3825.048,1043.724,1170.035,1081.177,2462.062,1157.190,2105.581,1225.663,2933.632,3160.996,3561.235,2354.326,2768.614,1729.781,4824.485
826,2458.220,2201.276,3674.228,2458.584,2861.991,3448.007,3930.285,3004.334,1863.551,5138.265,4818.875,1575.437,2718.422,2090.714,1714.650,1738.735,1019.429,2245.769,4512.951,5433.994,1674.882,2501.356,1092.968,1142.526,1099.375,987.622,2010.829,3826.511,1041.167,1168.233,1079.130,2458.770,1156.379,2109.334,1223.672,2929.844,3157.460,3560.485,2356.344,2767.821,1726.911,4825.143
827,2458.668,2200.152,3672.253,2455.870,2861.884,3446.335,3928.479,2998.026,1864.502,5135.377,4818.937,1575.506,2715.885,2090.157,1713.378,1736.274,1019.528,2246.237,4509.838,5425.519,1672.682,2502.088,1094.182,1139.836,1098.795,987.182,2004.156,3822.557,1041.932,1167.814,1079.198,2460.213,1156.018,2112.120,1223.247,2929.254,3156.466,3558.945,2351.185,2764.673,1727.663,4821.500
828,2457.623,2203.012,3672.387,2459.699,2863.659,3450.403,3932.951,3005.096,1866.423,5142.153,4819.825,1575.115,2720.025,2093.051,1716.329,1739.803,1021.940,2248.331,4511.452,5438.817,1675.351,2503.877,1092.546,1142.713,1098.958,987.969,2007.641,3826.030,1043.444,1168.841,1078.264,2460.966,1156.928,2118.321,1221.786,2928.739,3155.601,3563.670,2353.017,2767.011,1728.560,4824.701
829,2461.556,2202.344,3674.838,2460.721,2858.773,3447.958,3933.806,3003.399,1866.845,5141.793,4818.423,1574.146,2714.512,2090.560,1714.523,1739.155,1024.208,2246.700,4515.322,5429.783,1673.918,2504.337,1093.062,1143.790,1096.745,987.766,2007.726,3827.982,1041.517,1168.012,1079.133,2459.117,1156.025,2123.038,1222.188,2925.428,3157.041,3563.653,2351.979,2767.422,1729.092,4824.370
830,2457.722,2199.927,3676.527,2458.378,2862.510,3448.794,3935.049,2999.611,1866.499,5141.343,4817.690,1575.142,2717.836,2090.550,1712.513,1738.223,1023.262,2246.469,4511.525,5431.105,1673.755,2505.130,1092.591,1141.995,1097.561,988.107,2006.580,3826.971,1044.229,1168.342,1078.560,2459.605,1155.888,2125.982,1223.013,2927.612,3154.806,3562.510,2351.753,2761.895,1729.186,4825.146
831,2459.693,2200.898,3675.051,2462.684,2860.762,3448.613,3936.739,3005.080,1867.574,5145.180,4820.902,1576.428,2723.690,2090.267,1714.151,1737.477,1025.853,2247.979,4510.702,5434.887,1672.996,2508.093,1093.452,1142.073,1098.137,987.903,2008.025,3828.628,1045.228,1169.568,1079.033,2459.893,1157.125,2131.172,1223.128,2927.917,3158.820,3566.370,2354.503,2766.445,1728.442,4825.342
832,2458.984,2202.397,3674.576,2462.884,2860.699,3449.763,3937.019,3005.989,1866.325,5141.230,4819.473,1576.096,2718.536,2092.043,1712.435,1739.115,1027.701,2249.125,4513.531,5422.911,1673.217,2507.427,1091.626,1143.287,1097.346,987.779,2005.566,3827.858,1044.363,1170.762,1078.257,2462.605,1156.711,2137.295,1221.866,2929.716,3156.750,3566.558,2353.797,2764.297,1727.341,4828.673
833,2459.330,2199.262,3677.595,2459.626,2860.132,3444.436,3934.315,3006.033,1868.312,5136.945,4818.114,1576.103,2719.504,2091.178,1714.988,1738.938,1029.610,2247.106,4514.295,5425.142,1673.318,2505.767,1092.546,1143.554,1097.971,988.469,2006.862,3827.627,1042.380,1169.841,1078.052,2460.668,1156.313,2140.169,1222.450,2929.499,3160.458,3563.737,2355.946,2761.751,1726.943,4824.751
834,2459.479,2201.755,3680.874,2462.699,2859.146,3446.855,3934.927,3007.292,1866.430,5139.211,4814.816,1575.535,2719.241,2091.932,1714.582,1739.152,1033.796,2249.341,4516.787,5425.766,1671.465,2507.309,1092.396,1143.763,1096.918,988.796,2009.981,3829.787,1044.396,1167.991,1076.761,2461.517,1156.509,2145.064,1223.123,2930.001,3159.954,3564.651,2354.652,2765.757,1726.813,4828.702
835,2458.025,2201.115,3676.552,2461.581,2857.979,3444.822,3930.874,3000.843,1864.282,5133.872,4814.159,1574.395,2715.636,2092.011,1714.116,1738.735,1034.309,2249.281,4508.721,5431.765,1671.131,2505.294,1092.316,1143.348,1097.088,988.123,2007.422,3827.240,1043.028,1167.971,1077.351,2460.951,1155.525,2149.423,1220.243,2931.234,3157.889,3563.524,2355.566,2764.994,1725.658,4827.818
836,2459.902,2204.670,3675.599,2462.971,2863.447,3450.555,3936.847,3005.068,1866.275,5144.875,4821.585,1576.082,2718.479,2093.636,1716.932,1740.853,1034.751,2250.540,4513.685,5433.026,1674.626,2507.007,1093.758,1142.765,1097.398,987.384,2009.250,3833.738,1043.865,1170.504,1078.456,2462.473,1157.328,2157.236,1221.081,2931.654,3161.134,3567.572,2356.674,2767.852,1727.518,4838.435
837,2461.624,2204.716,3675.313,2460.277,2861.583,3447.974,3933.982,3002.396,1866.867,5142.039,4822.133,1576.025,2719.276,2092.061,1714.165,1739.047,1036.638,2251.236,4510.038,5427.841,1673.555,2506.065,1093.377,1142.961,1098.611,988.214,2009.550,3831.179,1044.457,1170.016,1079.643,2460.939,1157.328,2161.110,1220.517,2930.027,3158.459,3567.902,2355.338,2765.479,1729.673,4836.458
838,2458.535,2199.869,3667.863,2458.541,2857.555,3445.108,3930.416,3005.585,1866.390,5137.806,4816.434,1573.729,2716.252,2093.485,1712.652,1739.031,1037.161,2252.461,4515.173,5431.338,1673.735,2506.764,1091.425,1142.143,1097.587,988.706,2007.914,3827.391,1044.176,1169.888,1077.374,2460.075,1156.923,2164.687,1220.387,2929.425,3157.047,3564.855,2356.672,2767.024,1728.155,4837.862
839,2457.849,2198.988,3671.288,2458.400,2856.843,3443.224,3933.774,3005.919,1866.316,5139.206,4816.769,1575.033,2717.404,2090.303,1713.298,1737.344,1037.487,2251.808,4510.240,5424.454,1676.133,2507.630,1089.806,1141.183,1096.485,987.367,2009.427,3827.174,1041.112,1168.352,1079.014,2462.352,1156.167,2172.436,1221.199,2930.293,3157.607,3564.452,2354.451,2764.660,1727.378,4832.682
840,2457.285,2199.854,3669.318,2457.441,2860.462,3442.167,3931.173,3003.201,1863.902,5133.252,4814.871,1572.251,2713.902,2090.136,1712.839,1738.402,1040.750,2252.853,4507.397,5425.541,1676.239,2504.171,1090.421,1141.383,1098.482,989.414,2009.336,3827.138,1043.058,1169.182,1079.741,2460.860,1156.100,2173.139,1219.487,2927.073,3158.417,3565.975,2355.113,2766.874,1727.708,4831.614
841,2459.126,2201.567,3671.984,2457.330,2861.183,3446.452,3933.904,3005.210,1866.005,5138.496,4820.571,1575.152,2717.356,2092.228,1714.309,1741.022,1043.729,2253.756,4515.043,5429.676,1678.252,2507.432,1090.620,1141.153,1098.958,988.946,2008.012,3830.296,1043.139,1169.364,1077.487,2463.563,1157.779,2182.023,1222.418,2930.148,3162.739,3569.281,2359.117,2767.617,1726.960,4836.352
842,2458.164,2202.270,3671.196,2458.940,2861.771,3444.989,3931.569,3004.199,1867.262,5134.789,4818.437,1572.584,2717.235,2089.389,1715.395,1740.804,1040.722,2255.755,4507.930,5420.327,1678.723,2507.817,1091.674,1138.869,1098.608,989.269,2009.534,3829.295,1042.767,1170.224,1078.908,2461.531,1155.333,2184.738,1221.599,2930.950,3161.306,3565.376,2360.249,2765.869,1727.269,4832.057
843,2458.589,2202.693,3669.587,2459.773,2862.574,3445.451,3935.060,3004.770,1865.329,5139.164,4818.207,1572.593,2714.792,2090.323,1715.144,1740.557,1044.371,2257.142,4506.893,5422.686,1679.959,2504.664,1093.834,1140.522,1097.449,989.230,2009.069,3825.477,1043.611,1169.903,1078.794,2461.442,1156.553,2191.184,1223.451,2934.502,3159.562,3563.972,2358.177,2766.601,1728.338,4835.271
844,2459.087,2200.091,3669.845,2459.329,2863.276,3446.382,3933.499,3002.006,1866.213,5142.897,4824.300,1574.310,2718.926,2091.293,1715.932,1741.708,1045.444,2259.789,4513.041,5426.766,1681.523,2508.577,1094.105,1140.496,1097.149,989.399,2011.931,3826.474,1042.325,1170.750,1077.336,2462.500,1157.885,2198.270,1223.930,2934.324,3159.733,3568.937,2358.671,2767.516,1727.584,4839.739
845,2457.965,2201.897,3669.473,2458.710,2856.139,3442.648,3931.592,3000.510,1864.351,5136.313,4819.254,1572.444,2716.276,2089.844,1714.955,1740.075,1044.660,2258.067,4506.329,5417.776,1681.687,2507.690,1094.328,1140.469,1098.383,990.676,2010.021,3823.813,1042.521,1167.645,1077.369,2461.658,1156.954,2199.344,1225.161,2932.279,3158.856,3565.424,2356.633,2764.588,1727.342,4832.626
846,2459.689,2202.188,3670.492,2461.725,2861.660,3445.073,3931.237,3001.397,1866.537,5139.350,4823.256,1573.781,2717.454,2090.647,1714.109,1741.846,1045.589,2261.076,4510.038,5422.311,1684.128,2509.968,1095.656,1140.907,1097.623,990.319,2009.506,3826.495,1043.219,1170.107,1078.978,2460.221,1156.855,2211.442,1225.691,2933.631,3160.900,3569.487,2359.607,2766.460,1729.574,4836.646
847,2459.662,2199.591,3669.526,2458.313,2861.329,3443.703,3931.535,3000.038,1865.927,5141.462,4816.353,1572.328,2716.264,2090.094,1715.075,1740.834,1048.732,2262.299,4511.603,5423.367,1683.744,2509.298,1096.112,1140.245,1098.462,990.632,2010.605,3824.651,1043.868,1168.706,1077.415,2460.589,1157.729,2217.559,1224.657,2931.405,3161.825,3568.945,2358.019,2766.774,1728.772,4835.779
848,2459.175,2199.730,3677.682,2460.646,2859.433,3447.291,3939.231,3007.184,1868.525,5145.405,4824.637,1573.733,2715.909,2090.077,1716.326,1742.703,1047.620,2263.789,4509.663,5427.767,1685.090,2514.170,1096.243,1142.088,1100.639,992.552,2010.900,3831.206,1044.406,1169.442,1078.345,2464.495,1158.084,2225.044,1225.402,2934.449,3161.903,3571.894,2361.023,2770.649,1729.495,4841.829
849,2460.843,2199.823,3675.368,2459.119,2861.219,3447.728,3934.833,3000.861,1866.590,5140.651,4822.709,1573.171,2718.141,2091.136,1715.380,1742.604,1049.613,2262.267,4507.825,5426.118,1686.022,2511.469,1097.029,1141.297,1101.560,992.100,2010.313,3833.365,1044.271,1169.888,1078.404,2463.200,1157.686,2226.559,1227.900,2933.010,3162.758,3571.416,2359.018,2769.268,1727.689,4840.290
850,2457.491,2202.004,3674.643,2458.804,2861.817,3445.501,3934.939,3002.385,1867.397,5141.395,4819.935,1572.874,2717.239,2088.741,1714.656,1742.753,1050.036,2261.142,4501.748,5419.171,1688.060,2510.425,1096.870,1144.523,1102.320,992.224,2011.097,3831.744,1044.808,1168.440,1077.581,2463.828,1158.180,2233.457,1227.123,2931.411,3158.485,3567.040,2355.487,2767.010,1726.033,4834.637
851,2459.588,2201.017,3674.264,2460.119,2865.644,3445.703,3933.213,2999.662,1866.203,5134.568,4821.625,1573.498,2718.781,2089.048,1714.327,1741.383,1051.455,2264.347,4507.871,5421.082,1688.973,2512.051,1096.313,1143.026,1101.180,992.687,2012.612,3832.615,1043.352,1169.191,1078.903,2459.854,1158.336,2238.529,1228.192,2931.924,3159.285,3568.745,2358.832,2767.955,1727.606,4837.534
852,2458.585,2203.520,3674.405,2459.952,2861.762,3444.024,3935.722,3004.042,1865.670,5139.739,4820.836,1572.738,2720.064,2090.890,1713.350,1744.334,1052.318,2265.891,4510.221,5419.495,1689.494,2508.353,1094.742,1142.470,1100.071,991.773,2012.833,3828.421,1044.703,1168.309,1077.281,2462.946,1157.482,2248.249,1228.615,2933.661,3158.794,3566.959,2357.802,2765.740,1727.365,4835.761
853,2460.871,2202.817,3674.142,2460.431,2860.907,3443.795,3934.049,2999.996,1865.593,5136.552,4817.281,1571.481,2716.135,2089.003,1711.981,1741.053,1051.688,2265.458,4505.245,5412.643,1687.940,2509.823,1095.093,1141.910,1102.215,992.431,2012.279,3827.711,1042.325,1167.933,1076.343,2460.395,1158.257,2250.814,1228.600,2930.908,3154.587,3565.060,2360.469,2766.004,1726.837,4837.764
854,2458.311,2202.662,3675.363,2461.701,2861.058,3441.799,3934.131,3002.091,1865.604,5138.388,4816.095,1570.079,2717.833,2087.711,1715.442,1741.596,1051.792,2264.264,4506.279,5419.112,1689.271,2510.686,1096.455,1143.214,1100.895,992.295,2010.418,3827.307,1043.197,1168.246,1077.354,2458.919,1158.916,2257.076,1228.737,2933.197,3156.598,3564.753,2357.947,2767.588,1728.407,4839.567
855,2459.766,2205.492,3677.138,2461.879,2859.910,3444.456,3936.220,2999.440,1864.544,5143.938,4820.601,1572.517,2717.625,2088.452,1714.408,1742.603,1054.108,2268.246,4507.021,5420.447,1691.576,2511.223,1094.492,1141.541,1101.765,994.224,2013.030,3835.085,1045.841,1166.851,1077.278,2460.695,1159.420,2264.192,1230.166,2930.506,3156.081,3564.708,2360.677,2767.024,1727.258,4836.945
856,2458.840,2200.085,3675.924,2460.471,2859.607,3441.040,3936.495,3000.664,1865.722,5139.919,4817.387,1572.560,2718.286,2087.610,1716.903,1742.541,1054.665,2268.379,4504.082,5421.909,1692.676,2513.063,1095.309,1142.795,1101.014,994.112,2011.578,3832.986,1043.211,1169.745,1077.038,2460.719,1158.664,2269.380,1228.202,2927.446,3155.458,3566.786,2357.056,2767.296,1727.589,4839.817
