 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27
112,959.370,1085.490,1020.259,1110.250,950.051,1016.175,1273.190,1113.726,1051.050,1046.290,1120.299,876.843,1028.950,903.895,991.303,1207.771,926.281,887.771,988.307,1071.997,1069.136,1043.291,1031.372,1002.202,893.772,872.864,862.815
113,957.944,1074.994,1014.030,1108.754,949.482,1013.716,1268.044,1110.585,1051.226,1045.254,1111.083,876.310,1022.494,904.640,987.266,1193.201,925.761,889.063,986.755,1066.009,1064.651,1039.966,1031.304,999.204,892.403,874.147,861.956
114,959.111,1063.476,1006.415,1102.346,950.852,1015.180,1261.937,1108.083,1046.613,1045.559,1101.440,875.617,1022.985,903.757,983.081,1178.151,923.435,887.930,984.904,1058.072,1058.855,1036.693,1026.042,995.117,891.845,873.126,861.722
115,956.204,1056.187,1002.058,1096.397,947.444,1013.196,1255.147,1104.921,1045.579,1046.414,1092.254,874.240,1025.595,903.792,982.667,1164.303,923.919,887.407,985.634,1051.564,1053.952,1035.623,1022.099,993.196,889.927,875.271,862.725
116,956.762,1044.923,996.593,1091.728,946.884,1013.077,1251.761,1103.402,1042.213,1045.327,1083.096,875.034,1022.519,904.823,975.954,1151.920,922.829,887.477,986.157,1045.693,1050.190,1035.707,1017.310,990.306,890.541,876.657,863.223
117,955.393,1034.743,990.421,1086.125,945.985,1012.242,1245.544,1102.223,1041.383,1044.542,1074.630,874.044,1018.856,905.190,973.986,1137.472,922.019,886.575,987.190,1039.267,1045.797,1032.873,1015.670,985.083,888.266,876.922,862.440
118,955.444,1025.313,986.167,1086.482,945.260,1014.043,1240.493,1102.837,1046.477,1045.923,1069.255,873.320,1025.127,904.910,973.889,1127.040,920.587,886.542,989.570,1033.931,1043.171,1043.535,1014.993,983.402,888.454,876.008,863.283
119,955.751,1016.483,982.094,1082.126,945.133,1012.676,1236.520,1102.456,1046.879,1044.488,1060.513,875.106,1024.747,906.528,970.129,1113.697,923.172,887.368,992.155,1030.095,1038.995,1080.604,1021.320,982.217,890.373,876.167,866.083
120,956.476,1009.906,978.772,1079.784,945.133,1012.686,1231.775,1101.521,1045.377,1043.684,1053.513,873.699,1031.157,906.624,969.786,1104.806,921.470,887.959,997.473,1024.580,1034.915,1093.995,1020.349,979.647,889.888,877.358,866.962
121,954.070,1001.468,975.146,1077.530,944.283,1013.267,1228.103,1096.554,1044.541,1042.625,1047.806,873.719,1029.892,906.529,965.486,1094.856,919.843,887.826,1011.090,1020.794,1034.459,1095.246,1017.528,977.639,890.291,879.194,867.148
122,955.527,995.762,972.208,1075.112,946.133,1012.624,1225.364,1095.237,1042.856,1040.586,1042.941,876.149,1034.083,906.974,965.172,1083.871,920.835,885.171,1024.824,1017.428,1032.130,1094.399,1017.586,974.312,889.082,880.030,867.167
123,963.555,988.956,968.842,1073.003,943.225,1012.665,1222.333,1093.707,1040.251,1039.168,1036.812,875.210,1036.330,906.882,966.052,1075.918,919.971,887.221,1028.328,1014.438,1031.785,1091.415,1015.122,973.706,890.530,880.792,867.472
124,986.488,983.864,967.123,1069.684,943.971,1011.926,1221.920,1090.981,1040.038,1039.399,1030.414,875.661,1040.095,908.474,977.801,1066.200,921.368,888.307,1024.587,1014.549,1031.959,1092.108,1013.901,972.414,893.041,879.233,868.882
125,993.203,979.547,962.462,1069.738,945.090,1012.003,1219.882,1090.778,1038.744,1043.254,1026.531,877.712,1039.949,908.406,1011.341,1058.120,921.295,888.463,1020.914,1010.937,1033.229,1109.487,1018.054,973.915,895.896,879.249,869.903
126,997.737,974.778,961.314,1066.424,944.572,1012.975,1215.402,1087.790,1036.495,1050.718,1021.076,884.646,1043.756,909.426,1025.619,1049.741,921.860,889.527,1019.189,1008.649,1034.592,1135.768,1026.526,977.493,906.171,879.888,871.676
127,1018.077,971.899,959.311,1065.732,945.016,1012.230,1214.134,1086.675,1035.268,1051.693,1016.450,885.868,1045.609,908.262,1067.131,1042.021,923.763,892.453,1016.713,1010.029,1037.836,1142.822,1035.739,979.917,918.505,879.211,873.096
128,1026.383,967.044,958.691,1062.653,946.040,1013.557,1208.428,1087.302,1036.960,1051.028,1010.947,886.188,1041.595,909.445,1122.383,1036.426,924.127,894.000,1014.735,1008.925,1039.173,1143.646,1048.901,1006.563,926.195,879.326,875.918
129,1028.462,962.723,954.195,1062.373,946.856,1012.997,1204.064,1087.310,1038.707,1048.220,1005.294,886.283,1042.644,910.010,1177.079,1030.799,924.710,895.659,1014.704,1002.972,1038.240,1141.199,1054.701,1035.696,942.363,879.533,878.126
130,1024.380,959.518,953.376,1056.583,944.567,1013.009,1203.171,1091.192,1041.673,1045.306,1002.518,887.088,1044.861,908.125,1211.490,1023.509,924.091,897.935,1011.808,999.745,1038.618,1135.685,1057.626,1042.114,949.511,879.132,877.847
131,1019.769,957.129,952.714,1059.095,945.002,1013.612,1203.155,1093.650,1039.002,1048.601,997.098,887.413,1040.233,908.929,1249.171,1018.349,925.557,900.377,1010.163,997.578,1035.835,1130.849,1058.756,1042.809,953.337,879.396,878.564
132,1016.338,953.417,952.815,1059.727,943.951,1013.937,1205.586,1098.206,1041.087,1046.962,992.935,888.263,1032.660,908.422,1279.529,1010.244,925.297,899.257,1007.250,993.529,1032.084,1124.161,1057.457,1042.709,953.947,879.964,877.643
133,1012.457,951.331,951.177,1056.868,945.189,1013.818,1205.527,1107.323,1043.097,1047.414,989.804,886.845,1037.376,908.813,1299.135,1008.101,923.607,902.281,1006.019,990.512,1028.539,1115.541,1053.136,1042.701,950.518,879.170,875.454
134,1007.055,947.629,948.768,1054.748,944.743,1013.526,1205.020,1110.024,1044.441,1050.862,985.960,887.884,1034.979,908.757,1324.085,1003.256,923.445,902.069,1005.847,988.745,1028.233,1111.690,1046.562,1072.753,950.440,877.164,878.287
135,1005.023,945.961,948.726,1054.737,945.217,1014.087,1204.099,1109.687,1043.126,1052.426,982.684,888.990,1030.745,907.597,1321.021,998.680,924.836,901.791,1005.484,982.967,1026.747,1104.181,1046.548,1090.592,950.613,877.579,878.613
136,1000.246,944.488,947.352,1052.833,944.911,1015.888,1202.764,1110.893,1041.443,1053.288,981.020,886.561,1033.946,907.740,1312.878,993.347,923.233,900.881,1002.266,981.196,1026.298,1095.782,1043.497,1093.258,946.042,877.996,875.919
137,996.605,942.782,946.133,1049.106,944.969,1015.334,1198.187,1109.220,1036.693,1054.739,977.577,884.759,1029.696,906.942,1297.642,989.014,923.423,898.465,999.657,976.775,1060.113,1089.376,1043.228,1089.870,940.487,877.268,876.297
138,992.127,941.025,945.706,1047.381,942.694,1016.479,1192.590,1105.102,1032.948,1054.131,973.111,884.370,1021.970,906.820,1273.445,985.000,920.689,896.637,998.137,974.088,1075.786,1080.226,1033.391,1080.012,937.846,877.222,872.895
139,987.477,939.791,945.363,1047.539,942.755,1015.681,1193.700,1101.184,1032.227,1052.509,971.087,881.401,1015.309,906.947,1256.761,980.017,919.723,894.825,998.294,971.849,1076.546,1072.392,1028.006,1071.950,931.628,876.700,870.837
140,983.377,937.518,944.091,1045.056,944.454,1015.345,1192.806,1101.539,1037.208,1054.783,968.700,881.964,1010.725,905.626,1237.379,973.803,921.863,894.955,999.180,967.313,1070.731,1064.799,1028.416,1063.890,926.556,875.377,869.339
141,978.770,940.955,943.689,1045.134,944.031,1016.462,1189.639,1102.964,1045.314,1061.573,967.935,881.533,1013.914,905.929,1217.185,975.241,922.253,892.306,998.040,963.797,1066.216,1059.396,1030.467,1056.477,921.250,874.521,869.830
142,975.627,966.701,947.208,1046.360,946.462,1016.125,1187.149,1104.405,1047.484,1072.943,967.679,880.940,1017.724,905.847,1199.846,1014.005,924.911,891.469,997.668,961.676,1059.449,1057.359,1044.290,1052.878,919.807,874.319,869.260
143,971.171,981.850,949.539,1046.918,948.809,1018.783,1184.443,1104.363,1046.396,1079.892,966.481,878.904,1014.646,905.924,1182.718,1032.380,927.865,893.237,996.223,959.236,1056.791,1051.454,1054.542,1043.088,916.347,875.014,868.360
144,969.718,1021.696,952.619,1050.251,947.524,1019.047,1181.963,1103.994,1047.862,1078.877,966.001,880.634,1019.955,907.013,1166.518,1034.755,925.928,893.922,996.068,955.865,1054.557,1049.532,1056.203,1037.436,914.250,875.710,868.058
145,967.573,1071.763,960.164,1053.029,951.668,1021.641,1180.142,1106.533,1048.563,1077.495,964.363,878.685,1019.007,904.748,1152.022,1046.790,926.789,893.376,996.580,955.162,1051.153,1044.297,1052.174,1031.061,910.778,877.141,865.750
146,967.581,1119.521,967.307,1052.449,951.440,1021.404,1179.604,1109.003,1051.840,1074.424,965.123,878.631,1015.773,905.505,1136.964,1113.109,931.974,892.929,995.824,955.557,1046.877,1039.916,1053.690,1024.460,908.125,878.727,865.699
147,963.050,1150.475,969.510,1057.663,953.315,1023.777,1176.347,1109.398,1051.115,1070.435,965.362,880.109,1022.681,906.020,1125.151,1161.344,932.931,893.432,994.250,954.430,1042.134,1035.665,1047.252,1017.684,905.786,878.936,864.694
148,961.793,1158.199,971.150,1061.807,953.406,1023.630,1173.840,1106.311,1053.293,1066.270,967.969,878.701,1023.036,905.981,1115.207,1219.500,936.177,892.494,994.105,952.944,1038.702,1032.844,1042.416,1012.625,902.284,878.182,864.782
149,959.655,1152.037,971.091,1061.929,954.293,1021.663,1171.216,1105.305,1051.486,1063.151,966.338,879.611,1030.068,906.973,1101.875,1270.512,938.851,892.264,994.320,952.665,1034.900,1029.635,1039.101,1006.204,899.267,878.376,863.411
150,958.656,1142.380,966.524,1062.477,953.742,1022.604,1167.210,1100.561,1049.310,1060.781,966.486,878.516,1030.918,907.410,1090.705,1287.236,939.431,891.854,994.650,952.659,1030.181,1027.413,1037.442,1002.457,898.050,878.330,863.090
151,959.650,1129.119,965.111,1061.351,953.108,1019.447,1162.969,1096.946,1044.131,1058.545,964.603,878.140,1027.285,907.061,1083.437,1295.490,937.341,892.213,994.138,952.577,1027.927,1023.869,1030.735,995.184,894.703,877.172,862.724
152,961.186,1115.094,962.426,1055.425,951.302,1017.992,1158.088,1093.979,1040.249,1055.504,961.933,876.758,1021.784,907.271,1070.697,1286.938,934.513,890.722,993.228,952.335,1025.774,1019.263,1026.120,991.444,892.929,877.018,861.521
153,964.155,1105.517,957.734,1054.978,949.696,1018.492,1153.660,1091.349,1037.541,1052.117,959.361,879.125,1026.367,907.806,1061.403,1270.707,934.236,890.656,993.587,953.223,1027.087,1016.536,1022.036,988.669,891.330,875.372,861.672
154,966.438,1092.036,956.089,1054.248,948.937,1016.654,1150.283,1087.807,1032.574,1048.379,955.942,876.660,1029.370,906.652,1055.640,1252.284,934.831,887.829,994.891,953.281,1025.987,1010.908,1018.780,982.036,891.856,875.695,860.736
155,964.794,1079.857,953.600,1053.488,949.792,1016.829,1150.574,1084.784,1029.247,1048.641,955.719,875.842,1033.256,908.074,1045.078,1235.692,933.545,888.148,1000.736,952.208,1024.871,1011.117,1016.381,979.542,890.671,874.400,860.214
156,976.237,1069.285,950.919,1060.556,950.188,1018.270,1154.414,1084.170,1027.926,1047.780,954.879,876.396,1030.873,908.444,1038.229,1219.687,930.824,888.819,1017.317,955.594,1025.034,1010.121,1013.945,975.263,889.049,873.166,861.326
157,995.816,1058.118,951.339,1104.637,952.799,1016.619,1155.833,1083.993,1027.735,1051.719,952.720,876.577,1032.224,907.874,1031.901,1204.754,930.851,888.186,1028.395,960.843,1026.347,1019.431,1014.284,976.756,890.384,875.211,860.934
158,1002.665,1047.685,949.834,1135.391,956.861,1016.891,1159.380,1083.595,1027.293,1059.285,954.157,875.577,1035.891,908.316,1024.788,1190.199,928.476,888.387,1032.368,973.640,1026.472,1042.132,1017.303,976.516,890.601,877.303,864.313
159,1000.507,1039.145,953.230,1165.052,957.898,1016.916,1163.641,1085.103,1026.440,1068.952,952.481,875.742,1038.362,908.238,1017.828,1176.486,928.869,888.176,1035.936,1001.893,1025.352,1079.214,1022.601,977.890,893.657,879.323,867.996
160,997.668,1033.254,974.721,1198.164,960.226,1017.479,1183.593,1086.649,1027.241,1069.956,952.940,875.028,1041.742,907.306,1011.314,1162.560,928.231,887.428,1037.171,1008.616,1025.882,1092.527,1027.464,977.737,895.505,878.830,868.473
161,993.513,1026.760,986.467,1207.652,960.365,1017.960,1267.676,1091.511,1028.208,1069.660,954.133,873.917,1038.615,906.808,1004.941,1150.248,927.050,889.348,1038.060,1026.241,1036.792,1096.608,1027.833,974.798,896.843,876.882,868.941
162,991.690,1023.116,998.620,1213.477,962.330,1018.886,1369.640,1107.189,1033.939,1067.561,955.386,872.609,1040.489,907.035,1001.728,1136.321,927.649,889.968,1040.339,1053.450,1082.135,1098.920,1029.207,973.661,899.610,877.706,870.090
163,987.727,1016.769,1017.528,1225.592,963.809,1021.018,1438.192,1145.490,1040.454,1061.962,956.325,875.674,1041.068,906.859,996.296,1125.661,929.068,890.860,1041.811,1076.437,1100.933,1102.967,1024.680,974.662,900.951,878.604,873.289
164,984.419,1011.840,1024.428,1239.540,965.003,1019.446,1452.219,1155.895,1040.713,1060.219,959.014,874.968,1039.445,908.627,992.162,1113.797,925.272,889.388,1041.438,1097.445,1101.265,1111.367,1028.936,976.080,903.252,879.221,882.391
165,981.845,1005.587,1023.331,1235.378,966.212,1020.970,1447.949,1153.614,1040.021,1055.462,958.267,872.503,1037.406,906.964,988.318,1104.345,925.191,889.870,1037.302,1116.321,1096.774,1116.571,1027.493,979.580,906.643,880.557,884.598
166,980.469,999.524,1030.624,1227.728,963.355,1019.472,1437.434,1152.285,1038.410,1053.981,958.909,872.408,1041.893,908.309,985.261,1093.551,925.215,890.366,1033.477,1130.191,1090.901,1113.049,1032.871,992.667,922.597,880.621,888.732
167,976.432,996.613,1045.402,1218.518,960.794,1019.646,1421.142,1144.206,1035.889,1054.076,955.230,872.516,1037.700,908.518,981.924,1083.782,923.242,892.143,1029.897,1135.083,1089.491,1108.023,1032.325,1028.852,934.112,879.872,889.801
168,972.818,992.002,1054.988,1209.367,961.314,1020.183,1405.797,1139.813,1031.980,1052.156,953.247,873.188,1032.436,908.778,977.035,1074.237,923.155,891.781,1024.545,1129.165,1085.283,1102.045,1028.975,1041.399,935.673,881.775,887.624
169,968.598,986.217,1057.553,1199.237,959.757,1017.878,1391.030,1131.342,1033.619,1048.316,951.932,872.349,1035.565,908.445,973.407,1064.104,921.878,890.470,1019.372,1124.374,1078.346,1091.498,1025.233,1043.269,933.644,878.291,884.794
170,965.843,982.729,1058.232,1189.361,958.924,1017.112,1378.062,1127.166,1034.185,1045.844,949.750,874.976,1039.612,908.594,969.854,1054.883,920.419,891.079,1017.457,1114.558,1074.057,1083.599,1023.771,1050.885,935.166,878.657,885.193
171,964.833,978.896,1057.162,1180.092,957.288,1017.683,1368.804,1123.576,1036.569,1047.227,950.215,875.094,1043.552,908.346,966.938,1044.755,920.246,891.151,1012.834,1107.764,1069.705,1080.343,1030.516,1083.096,944.497,879.010,886.472
172,960.229,974.843,1054.942,1171.276,958.326,1017.089,1360.164,1120.361,1035.786,1045.653,949.360,875.476,1041.163,908.584,964.663,1037.602,925.034,893.259,1009.138,1101.733,1063.909,1079.499,1044.075,1103.658,955.408,881.857,885.374
173,959.055,970.734,1050.302,1165.512,955.037,1017.876,1348.295,1114.575,1033.904,1042.383,947.811,874.528,1033.867,909.179,962.885,1030.013,923.433,893.974,1007.440,1094.639,1061.157,1074.381,1048.475,1101.501,957.331,882.775,885.456
174,960.675,965.479,1044.758,1156.155,956.307,1017.445,1336.106,1113.752,1035.004,1041.851,947.347,874.565,1026.425,909.935,957.276,1021.946,921.754,895.536,1003.614,1087.270,1055.201,1068.236,1047.323,1094.635,952.898,882.045,882.794
175,960.692,960.926,1037.754,1149.358,953.706,1016.243,1322.459,1110.190,1032.945,1037.676,948.139,874.507,1032.121,910.176,954.394,1014.983,923.048,895.319,999.768,1080.390,1050.841,1060.465,1045.555,1085.637,949.826,882.009,881.027
176,962.127,956.590,1031.547,1143.632,952.833,1015.531,1312.638,1109.371,1033.165,1045.589,947.064,876.240,1031.976,909.636,952.174,1009.575,919.563,895.943,997.095,1072.913,1043.773,1056.534,1042.313,1080.140,946.381,881.564,878.220
177,966.093,954.446,1028.042,1137.276,952.002,1016.172,1302.539,1106.601,1035.512,1081.377,948.494,877.562,1037.760,910.069,950.258,1005.140,922.630,896.115,995.837,1065.619,1040.200,1054.329,1042.704,1072.353,943.687,883.130,877.574
178,965.759,950.096,1020.487,1130.317,951.346,1016.879,1296.276,1105.238,1036.611,1093.479,945.204,880.588,1035.867,910.066,948.750,1000.057,921.749,897.041,994.181,1057.762,1038.377,1052.494,1040.255,1065.645,940.119,883.843,876.247
179,964.578,949.129,1015.223,1126.064,950.671,1015.713,1287.192,1103.105,1035.335,1092.557,946.522,886.520,1039.439,910.261,946.049,997.651,922.297,897.440,993.032,1053.019,1035.134,1049.078,1040.401,1058.647,937.964,883.244,874.597
180,962.912,953.091,1011.640,1119.249,950.336,1015.795,1283.562,1106.863,1039.716,1088.632,946.776,888.597,1040.055,911.139,945.411,992.570,924.138,898.293,991.946,1045.524,1032.730,1047.641,1043.681,1051.673,933.957,883.559,874.432
181,961.624,977.847,1012.173,1115.444,950.701,1017.836,1277.972,1107.356,1042.271,1084.384,946.998,890.833,1039.763,910.759,943.752,989.569,921.698,898.401,990.666,1039.763,1030.933,1045.948,1053.154,1046.497,931.138,882.737,873.212
182,961.050,989.625,1008.324,1110.771,950.699,1018.268,1269.834,1108.275,1044.798,1082.419,947.191,891.365,1035.651,910.386,945.366,984.609,922.690,897.630,990.130,1032.360,1027.849,1043.880,1058.061,1039.797,928.482,881.633,871.786
183,960.883,996.595,1004.729,1110.353,951.257,1018.720,1265.573,1111.713,1047.256,1078.428,948.993,890.975,1040.478,910.632,952.458,983.201,923.477,898.720,993.473,1029.595,1028.039,1040.496,1063.613,1035.514,925.354,882.506,871.753
184,960.020,1024.266,1006.338,1108.214,951.417,1021.889,1259.653,1116.550,1046.761,1071.582,949.384,890.002,1041.099,910.152,986.011,980.649,919.934,897.615,992.069,1023.225,1027.265,1037.182,1063.915,1027.257,921.624,881.704,871.128
185,957.901,1056.434,1006.314,1104.004,950.448,1022.395,1252.497,1122.602,1046.618,1067.246,948.749,891.636,1045.641,910.334,1003.126,991.943,921.481,896.314,992.552,1019.540,1027.781,1034.349,1057.649,1022.717,917.412,882.132,868.850
186,958.023,1105.082,1008.831,1100.374,952.446,1022.623,1246.722,1125.109,1045.077,1063.493,949.001,889.732,1046.020,910.804,1041.467,1031.246,923.599,896.166,991.563,1014.075,1029.563,1032.081,1058.278,1018.230,915.122,882.106,867.510
187,956.858,1139.743,1009.073,1098.938,952.770,1023.182,1240.901,1124.543,1043.314,1059.607,948.487,887.396,1042.225,910.077,1078.916,1039.545,925.385,897.156,992.217,1007.984,1027.990,1027.495,1054.294,1013.624,912.089,880.892,867.379
188,955.712,1150.461,1008.255,1094.624,954.672,1022.800,1235.701,1121.443,1038.930,1059.622,946.334,889.345,1037.464,910.322,1109.357,1037.007,927.256,894.091,993.102,1005.423,1026.223,1024.010,1053.239,1007.551,908.747,879.585,866.478
189,954.612,1150.144,1004.534,1092.424,952.262,1023.176,1227.038,1116.753,1036.143,1055.662,946.680,885.932,1032.470,909.160,1105.857,1029.709,925.775,893.795,992.530,1001.857,1022.519,1019.071,1046.281,1003.056,907.155,879.151,865.214
190,956.589,1147.404,1000.514,1090.825,954.172,1023.124,1220.055,1111.931,1034.596,1053.759,944.570,886.857,1035.863,909.799,1097.014,1022.847,927.152,894.243,1003.152,998.524,1020.687,1015.137,1041.328,997.551,903.838,878.578,863.906
191,957.141,1162.953,998.745,1087.745,952.705,1023.572,1213.137,1110.405,1033.872,1051.381,943.363,885.002,1034.543,907.977,1084.397,1016.027,925.202,892.152,1017.129,995.096,1018.330,1011.374,1035.529,992.129,901.795,881.053,864.985
192,958.542,1164.912,996.866,1083.824,953.545,1021.856,1210.843,1106.975,1031.526,1049.922,945.065,884.650,1032.778,908.760,1071.652,1012.276,926.382,894.499,1020.122,990.983,1016.681,1009.409,1032.435,990.555,899.779,882.469,864.547
